               terrane              terrane ['P32,117 2751 368 2801']
                     .                    . ['P32,117 2751 368 2801']
                    In                   In ['P32,406 2742 476 2799']
                  this                 this ['P32,508 2739 627 2801']
                regard               regard ['P32,660 2741 895 2817']
                     ,                    , ['P32,660 2741 895 2817']
                 giant                giant ['P32,932 2739 1099 2817']
            fusulinids           fusulinids ['P32,1134 2738 1464 2799']
                  also                 also ['P32,1501 2739 1632 2799']
                   are                  are ['P32,1669 2758 1768 2799']
               present              present ['P32,1801 2747 2046 2815']
                    in                   in ['P32,2079 2737 2142 2797']
                  west                 west ['P32,23 2853 182 2904']
                 Texas                Texas ['P32,215 2847 438 2914']
                     ,                    , ['P32,215 2847 438 2914']
                 where                where ['P32,474 2843 683 2902']
                  they                 they ['P32,716 2843 863 2920']
                   are                  are ['P32,898 2861 999 2902']
               clearly              clearly ['P32,1034 2841 1269 2918']
                  part                 part ['P32,1301 2852 1436 2918']
                    of                   of ['P32,1471 2841 1548 2902']
             Paleozoic            Paleozoic ['P32,1573 2840 1906 2902']
                 North                North ['P32,1939 2839 2142 2900']
               America              America ['P32,25 2947 326 3019']
                     ,                    , ['P32,25 2947 326 3019']
                   and                  and ['P32,351 2946 470 3007']
               Stevens              Stevens ['P32,496 2946 745 3007']
                     (                    ( ['P32,770 2946 985 3021']
                  1995                 1995 ['P32,770 2946 985 3021']
                     )                    ) ['P32,770 2946 985 3021']
                 notes                notes ['P32,1008 2954 1181 3005']
                  that                 that ['P32,1204 2944 1327 3005']
                   one                  one ['P32,1351 2964 1466 3005']
                    of                   of ['P32,1491 2944 1566 3005']
                   the                  the ['P32,1579 2944 1678 3005']
                 giant                giant ['P32,1703 2944 1866 3021']
X           fusulinids          fusulin-ids ['P32,1887 2942 2140 3003', 'P32,25 3051 118 3110']
                    in                   in ['P32,145 3051 208 3110']
                  west                 west ['P32,231 3059 382 3110']
                 Texas                Texas ['P32,407 3051 601 3110']
                    is                   is ['P32,628 3049 679 3110']
               similar              similar ['P32,708 3049 935 3110']
                    to                   to ['P32,956 3057 1019 3110']
                  that                 that ['P32,1044 3049 1167 3110']
                    in                   in ['P32,1192 3049 1255 3108']
                   the                  the ['P32,1278 3047 1378 3110']
                 Monos                Monos ['P32,1403 3051 1630 3108']
             Formation            Formation ['P32,1657 3047 2000 3108']
                   and                  and ['P32,2025 3047 2142 3108']
                    to                   to ['P32,23 3160 86 3213']
                others               others ['P32,123 3152 326 3213']
                    in                   in ['P32,361 3152 424 3211']
                   the                  the ['P32,458 3152 559 3211']
              accreted             accreted ['P32,594 3150 873 3213']
              terranes             terranes ['P32,906 3158 1171 3211']
                    of                   of ['P32,1206 3150 1283 3211']
               western              western ['P32,1306 3158 1570 3211']
                 North                North ['P32,1601 3150 1800 3211']
               America              America ['P32,1831 3148 2138 3209']
                     .                    . ['P32,1831 3148 2138 3209']
            Concerning           Concerning ['P32,25 3255 406 3332']
                 giant                giant ['P32,441 3253 603 3332']
            fusulinids           fusulinids ['P32,636 3253 977 3328']
                     ,                    , ['P32,636 3253 977 3328']
                    an                   an ['P32,1012 3273 1089 3314']
                 error                error ['P32,1122 3273 1281 3314']
                    is                   is ['P32,1312 3253 1363 3314']
          acknowledged         acknowledged ['P32,1399 3251 1874 3330']
                  here                 here ['P32,1905 3251 2044 3312']
                    in                   in ['P32,2079 3251 2142 3312']
                   the                  the ['P32,23 3358 122 3419']
                report               report ['P32,149 3366 346 3435']
                    of                   of ['P32,373 3356 449 3417']
               Stanley              Stanley ['P32,470 3356 713 3435']
                   and                  and ['P32,738 3356 857 3417']
         Gonzalez-Leon        Gonzalez-Leon ['P32,884 3356 1392 3417']
                     (                    ( ['P32,1419 3356 1652 3433']
                  1995                 1995 ['P32,1419 3356 1652 3433']
                     )                    ) ['P32,1419 3356 1652 3433']
                     .                    . ['P32,1419 3356 1652 3433']
                  They                 They ['P32,1683 3354 1852 3433']
                 state                state ['P32,1879 3362 2026 3415']
                     (                    ( ['P32,2055 3354 2136 3433']
                    p.                   p. ['P32,2055 3354 2136 3433']
                     9                    9 ['P32,25 3463 90 3538']
                     )                    ) ['P32,25 3463 90 3538']
                  that                 that ['P32,125 3461 254 3522']
                 giant                giant ['P32,287 3461 456 3538']
            fusulinids           fusulinids ['P32,489 3459 823 3522']
                   are                  are ['P32,860 3479 961 3522']
               present              present ['P32,992 3469 1239 3538']
                    in                   in ['P32,1274 3459 1337 3520']
                Nevada               Nevada ['P32,1369 3459 1648 3532']
                     ,                    , ['P32,1369 3459 1648 3532']
                   but                  but ['P32,1683 3459 1794 3520']
                    in                   in ['P32,1827 3459 1890 3518']
               reality              reality ['P32,1923 3457 2142 3536']
                  none                 none ['P32,23 3565 182 3606']
                   are                  are ['P32,205 3565 302 3606']
                 known                known ['P32,325 3545 551 3606']
                    to                   to ['P32,572 3553 631 3604']
                 occur                occur ['P32,656 3563 839 3606']
                 there                there ['P32,858 3545 1039 3604']
                     .                    . ['P32,858 3545 1039 3604']
                   The                  The ['P32,225 3649 350 3708']
                  only                 only ['P32,377 3649 521 3724']
                 other                other ['P32,546 3649 715 3708']
                 Upper                Upper ['P32,736 3651 943 3726']
              Triassic             Triassic ['P32,966 3647 1223 3708']
                 rocks                rocks ['P32,1246 3647 1426 3708']
                 known                known ['P32,1449 3647 1676 3708']
                    in                   in ['P32,1699 3647 1762 3706']
                Sonora               Sonora ['P32,1789 3647 2018 3708']
                   are                  are ['P32,2041 3665 2140 3706']
            granitoids           granitoids ['P33,25 21 350 98']
                 about                about ['P33,383 19 567 80']
                    15                   15 ['P33,606 21 673 80']
X                   km                  kin ['P33,710 19 815 80']
             southwest            southwest ['P33,848 19 1175 80']
                    of                   of ['P33,1208 19 1283 80']
               Sonoyta              Sonoyta ['P33,1310 21 1576 96']
                    in                   in ['P33,1609 19 1672 78']
X         northernmost          nortlmmmost ['P33,1701 19 2142 80']
                Sonora               Sonora ['P33,27 124 256 183']
                  that                 that ['P33,277 122 402 183']
                  have                 have ['P33,423 122 577 181']
                     a                    a ['P33,602 140 637 181']
                  U-Pb                 U-Pb ['P33,658 120 831 183']
               uranium              uranium ['P33,852 120 1129 181']
                   age                  age ['P33,1152 140 1263 199']
                    of                   of ['P33,1288 120 1363 181']
                   225                  225 ['P33,1379 122 1496 181']
                    Ma                   Ma ['P33,1525 122 1634 181']
                     (                    ( ['P33,1657 122 1934 197']
               Stewart              Stewart ['P33,1657 122 1934 197']
                    et                   et ['P33,1957 130 2016 181']
                   al.                  al. ['P33,2037 120 2138 193']
                     ,                    , ['P33,2037 120 2138 193']
                  1986                 1986 ['P33,31 227 206 298']
                     ;                    ; ['P33,31 227 206 298']
                Tosdal               Tosdal ['P33,231 223 452 286']
                    er                   er ['P33,478 235 537 284']
X                  al.                  aL, ['P33,556 223 657 296']
.                    ,                      ['P33,556 223 657 296']
                  1990                 1990 ['P33,690 223 889 300']
                     )                    ) ['P33,690 223 889 300']
                     .                    . ['P33,690 223 889 300']
.                    ?                      ['P33,2073 251 2076 254']
             TECTONICS            TECTONICS ['P33,23 395 474 456']
                   The                  The ['P33,223 605 348 665']
X                rocks                 mcks ['P33,380 605 557 665']
                    of                   of ['P33,588 605 665 665']
                Sierra               Sierra ['P33,688 605 881 665']
                 Santa                Santa ['P33,914 605 1093 665']
                Teresa               Teresa ['P33,1124 607 1343 665']
               provide              provide ['P33,1369 603 1622 681']
             important            important ['P33,1655 603 1972 681']
                   new                  new ['P33,2001 623 2140 663']
           information          information ['P33,23 709 418 771']
                    on                   on ['P33,454 729 534 769']
                   the                  the ['P33,566 709 667 769']
              tectonic             tectonic ['P33,700 709 965 769']
               setting              setting ['P33,1002 709 1223 785']
                    of                   of ['P33,1256 709 1333 769']
                Sonora               Sonora ['P33,1361 709 1614 779']
                     ,                    , ['P33,1361 709 1614 779']
       interpretations      interpretations ['P33,1651 707 2136 785']
                 which                which ['P33,19 814 226 875']
                  vary                 vary ['P33,257 832 406 889']
                   and                  and ['P33,439 812 558 873']
                   are                  are ['P33,592 831 691 873']
         controversial        controversial ['P33,726 812 1181 873']
                     .                    . ['P33,726 812 1181 873']
                   The                  The ['P33,1218 812 1345 873']
               authors              authors ['P33,1381 812 1624 873']
                    of                   of ['P33,1661 812 1736 873']
                   the                  the ['P33,1761 812 1860 871']
               present              present ['P33,1893 821 2136 887']
                 paper                paper ['P33,19 936 204 995']
               discuss              discuss ['P33,235 917 471 977']
                  here                 here ['P33,504 916 643 977']
                   the                  the ['P33,676 916 773 977']
                 major                major ['P33,806 916 999 993']
               aspects              aspects ['P33,1030 924 1265 993']
                    of                   of ['P33,1298 916 1375 977']
                   the                  the ['P33,1397 916 1496 977']
              tectonic             tectonic ['P33,1529 916 1786 977']
               setting              setting ['P33,1823 916 2038 993']
                    of                   of ['P33,2071 916 2148 975']
                middle               middle ['P33,19 1020 248 1081']
             Paleozoic            Paleozoic ['P33,273 1018 591 1079']
                    to                   to ['P33,618 1026 681 1079']
              Mesozoic             Mesozoic ['P33,708 1018 1025 1079']
                 rocks                rocks ['P33,1052 1018 1229 1079']
                    in                   in ['P33,1258 1018 1319 1079']
                Sierra               Sierra ['P33,1349 1018 1544 1079']
                 Santa                Santa ['P33,1571 1020 1750 1079']
                Teresa               Teresa ['P33,1777 1020 1994 1079']
                   and                  and ['P33,2021 1018 2138 1079']
                    in                   in ['P33,21 1122 84 1183']
                Sonora               Sonora ['P33,109 1124 338 1185']
                    as                   as ['P33,359 1142 424 1183']
                     a                    a ['P33,450 1140 485 1183']
                 whole                whole ['P33,504 1120 721 1183']
                     .                    . ['P33,504 1120 721 1183']
                     C                    C ['P33,23 1337 72 1392']
X           ORDILLERAN            ORMLI.MAN ['P33,71 1337 523 1392']
                    MI                   MI ['P33,532 1337 627 1390']
                   OGE                  OGE ['P33,624 1335 777 1390']
X               OCLINE              OCI.EKE ['P33,778 1335 1041 1390']
                   The                  The ['P33,219 1541 346 1600']
                 thick                thick ['P33,371 1539 537 1600']
            succession           succession ['P33,564 1539 913 1600']
                    of                   of ['P33,938 1541 1015 1600']
X        shallow-water        shallom-mater ['P33,1032 1539 1500 1600']
             carbonate            carbonate ['P33,1521 1541 1840 1602']
                 rocks                rocks ['P33,1863 1539 2042 1600']
                    of                   of ['P33,2069 1539 2146 1600']
         Mississippian        Mississippian ['P33,19 1645 489 1722']
                     ,                    , ['P33,19 1645 489 1722']
         Pennsylvanian        Pennsylvanian ['P33,519 1645 1017 1722']
                     ,                    , ['P33,519 1645 1017 1722']
                   and                  and ['P33,1052 1645 1169 1704']
                 Early                Early ['P33,1198 1645 1376 1722']
X              Pennian              Permian ['P33,1405 1645 1680 1706']
                   age                  age ['P33,1709 1663 1822 1722']
                     (                    ( ['P33,1853 1645 2036 1722']
                 units                units ['P33,1853 1645 2036 1722']
X                   16                   1- ['P33,2077 1645 2134 1704', 'P33,21 1749 84 1826']
X                    )                   6) ['P33,2077 1645 2134 1704', 'P33,21 1749 84 1826']
                    in                   in ['P33,121 1747 184 1808']
                Sierra               Sierra ['P33,219 1747 416 1808']
                 Santa                Santa ['P33,453 1747 637 1808']
                Teresa               Teresa ['P33,668 1749 891 1808']
                   are                  are ['P33,924 1767 1023 1808']
            considered           considered ['P33,1058 1747 1424 1808']
                     a                    a ['P33,1457 1767 1492 1808']
          continuation         continuation ['P33,1525 1747 1962 1820']
                     ,                    , ['P33,1525 1747 1962 1820']
                    or                   or ['P33,1999 1767 2070 1808']
                     a                    a ['P33,2101 1767 2138 1808']
          structurally         structurally ['P33,21 1851 404 1928']
                offset               offset ['P33,437 1851 629 1912']
               segment              segment ['P33,662 1859 959 1930']
                     ,                    , ['P33,662 1859 959 1930']
                    of                   of ['P33,994 1851 1071 1912']
                 thick                thick ['P33,1094 1851 1265 1912']
         shallow-water        shallow-water ['P33,1298 1851 1776 1914']
             carbonate            carbonate ['P33,1809 1851 2134 1912']
                 rocks                rocks ['P33,17 1955 194 2016']
                  that                 that ['P33,223 1955 346 2016']
          characterize         characterize ['P33,375 1955 769 2016']
                   the                  the ['P33,798 1955 897 2016']
    continental-margin   continental-margin ['P33,928 1953 1554 2034']
                 shelf                shelf ['P33,1585 1955 1750 2016']
              deposits             deposits ['P33,1771 1955 2036 2034']
                    of                   of ['P33,2067 1955 2144 2016']
                   the                  the ['P33,17 2059 118 2120']
        Neoproterozoic       Neoproterozoic ['P33,149 2059 669 2138']
                   and                  and ['P33,704 2059 825 2120']
             Paleozoic            Paleozoic ['P33,856 2059 1177 2120']
           Cordilleran          Cordilleran ['P33,1214 2059 1594 2120']
           miogeocline          miogeocline ['P33,1627 2059 2038 2138']
                    in                   in ['P33,2073 2059 2138 2120']
                   the                  the ['P33,17 2165 116 2226']
               western              western ['P33,149 2173 408 2226']
                United               United ['P33,440 2165 667 2226']
                States               States ['P33,702 2165 913 2226']
                     .                    . ['P33,702 2165 913 2226']
                  This                 This ['P33,952 2165 1095 2226']
        interpretation       interpretation ['P33,1132 2165 1580 2244']
                    is                   is ['P33,1613 2165 1664 2226']
                 based                based ['P33,1697 2165 1888 2226']
                    on                   on ['P33,1921 2185 2002 2226']
                   the                  the ['P33,2033 2165 2134 2226']
               general              general ['P33,17 2267 256 2346']
            similarity           similarity ['P33,287 2267 599 2344']
                    of                   of ['P33,626 2267 703 2328']
        Neoproterozoic       Neoproterozoic ['P33,718 2267 1229 2346']
                   and                  and ['P33,1258 2267 1378 2328']
             Paleozoic            Paleozoic ['P33,1403 2267 1722 2330']
           successions          successions ['P33,1753 2267 2132 2330']
                    in                   in ['P33,17 2373 80 2432']
                Sonora               Sonora ['P33,117 2373 350 2433']
                   and                  and ['P33,383 2371 502 2431']
                 those                those ['P33,534 2371 709 2431']
                    in                   in ['P33,746 2373 809 2431']
                   the                  the ['P33,840 2373 941 2431']
X               westem              western ['P33,974 2381 1235 2434']
                United               United ['P33,1266 2373 1496 2434']
                States               States ['P33,1533 2375 1726 2434']
                     (                    ( ['P33,1763 2373 1978 2449']
                 Poole                Poole ['P33,1763 2373 1978 2449']
                   and                  and ['P33,2013 2373 2132 2434']
                 Hayes                Hayes ['P33,15 2480 246 2554']
                     ,                    , ['P33,15 2480 246 2554']
                  1971                 1971 ['P33,289 2478 470 2550']
                     ;                    ; ['P33,289 2478 470 2550']
X                Eells                Bells ['P33,508 2476 695 2550']
                     ,                    , ['P33,508 2476 695 2550']
                  1972                 1972 ['P33,740 2478 919 2550']
                     ;                    ; ['P33,740 2478 919 2550']
               Stewart              Stewart ['P33,960 2478 1215 2538']
X                   er                   ef ['P33,1248 2488 1309 2538']
                   al.                  al. ['P33,1340 2478 1446 2550']
                     ,                    , ['P33,1340 2478 1446 2550']
                  1990                 1990 ['P33,1491 2480 1670 2550']
                     ;                    ; ['P33,1491 2480 1670 2550']
                 Poole                Poole ['P33,1707 2478 1898 2538']
X                   et                   ei ['P33,1933 2490 1994 2538']
X                  al.                  ah. ['P33,2025 2478 2130 2550']
                     ,                    , ['P33,2025 2478 2130 2550']
                 1995b                1995b ['P33,23 2580 238 2652']
                     ;                    ; ['P33,23 2580 238 2652']
               Stewart              Stewart ['P33,275 2582 523 2640']
X                   et                   er ['P33,552 2589 611 2640']
X                  al.                  a/. ['P33,638 2579 737 2652']
                     ,                    , ['P33,638 2579 737 2652']
                    in                   in ['P33,770 2579 833 2638']
                 press                press ['P33,858 2580 1071 2658']
                     )                    ) ['P33,858 2580 1071 2658']
                     .                    . ['P33,858 2580 1071 2658']
                    In                   In ['P33,1104 2581 1173 2640']
                detail               detail ['P33,1200 2579 1400 2652']
                     ,                    , ['P33,1200 2579 1400 2652']
               however              however ['P33,1431 2579 1732 2654']
                     ,                    , ['P33,1431 2579 1732 2654']
                  some                 some ['P33,1765 2600 1934 2640']
X      characterisitcs     char-acterisitcs ['P33,1965 2580 2132 2640', 'P33,15 2685 374 2746']
                    of                   of ['P33,413 2683 493 2744']
                   the                  the ['P33,518 2683 625 2744']
            succession           succession ['P33,662 2684 1043 2746']
                    at                   at ['P33,1078 2693 1139 2746']
                Sierra               Sierra ['P33,1178 2685 1388 2746']
                 Santa                Santa ['P33,1427 2685 1620 2746']
                Teresa               Teresa ['P33,1655 2687 1890 2746']
                     (                    ( ['P33,1927 2685 2134 2762']
                 thick                thick ['P33,1927 2685 2134 2762']
            Chesterian           Chesterian ['P33,15 2787 374 2848']
             carbonate            carbonate ['P33,405 2787 731 2848']
                 rocks                rocks ['P33,764 2787 963 2860']
                     ,                    , ['P33,764 2787 963 2860']
               absence              absence ['P33,1000 2787 1263 2848']
                    of                   of ['P33,1298 2787 1376 2848']
         Pennsylvanian        Pennsylvanian ['P33,1399 2789 1890 2866']
                quartz               quartz ['P33,1921 2797 2130 2866']
             sandstone            sandstone ['P33,15 2891 382 2968']
                     )                    ) ['P33,15 2891 382 2968']
                     ,                    , ['P33,15 2891 382 2968']
                    as                   as ['P33,411 2911 476 2952']
                 noted                noted ['P33,502 2891 685 2952']
            previously           previously ['P33,708 2891 1075 2968']
                     ,                    , ['P33,708 2891 1075 2968']
                   are                  are ['P33,1104 2911 1201 2952']
             different            different ['P33,1228 2893 1512 2952']
                  from                 from ['P33,1537 2893 1696 2954']
X        comparableage       comparable-age ['P33,1721 2893 2130 2970', 'P33,13 3015 126 3074']
                strata               strata ['P33,149 3003 324 3056']
                    of                   of ['P33,347 2995 422 3056']
                   the                  the ['P33,435 2995 535 3056']
           Cordilleran          Cordilleran ['P33,558 2995 931 3056']
           miogeocline          miogeocline ['P33,952 2995 1357 3072']
                    in                   in ['P33,1381 2995 1444 3056']
                Sonora               Sonora ['P33,1469 2997 1714 3058']
                     .                    . ['P33,1469 2997 1714 3058']
.                LOWER                      ['P33,7 3211 260 3266']
.                  AND                      ['P33,275 3211 430 3264']
.                UPPER                      ['P33,455 3211 685 3264']
.              PERMIAN                      ['P33,702 3211 1033 3264']
.                BASIN                      ['P33,1042 3211 1257 3266']
.             DEPOSITS                      ['P33,1264 3211 1616 3266']
                   The                  The ['P33,211 3413 338 3474']
                 Lower                Lower ['P33,371 3415 591 3474']
                   and                  and ['P33,620 3413 741 3476']
                Middle               Middle ['P33,770 3413 1011 3476']
               Permian              Permian ['P33,1042 3415 1321 3476']
            deep-water           deep-water ['P33,1353 3415 1724 3494']
         siliciclastic        siliciclastic ['P33,1757 3415 2126 3478']
                strata               strata ['P33,11 3526 190 3579']
                     (                    ( ['P33,213 3518 368 3595']
                  unit                 unit ['P33,213 3518 368 3595']
                     7                    7 ['P33,391 3518 457 3593']
                     )                    ) ['P33,391 3518 457 3593']
                    in                   in ['P33,484 3516 545 3577']
                Sierra               Sierra ['P33,572 3516 767 3577']
                 Santa                Santa ['P33,792 3518 973 3579']
                Teresa               Teresa ['P33,996 3520 1217 3579']
             represent            represent ['P33,1238 3526 1546 3595']
                     a                    a ['P33,1567 3538 1604 3579']
              distinct             distinct ['P33,1625 3518 1870 3579']
                change               change ['P33,1893 3520 2126 3597']
                   128                  128 ['P33,231 3762 288 3793']
               STEWART              STEWART ['P33,704 3757 867 3786']
                     ,                    , ['P33,704 3757 867 3786']
X       AMAYA-MARTTNEZ       AMAYA-MARTINEZ ['P33,876 3750 1192 3786']
                     ,                    , ['P33,876 3750 1192 3786']
                 STAMM                STAMM ['P33,1203 3756 1330 3786']
                     ,                    , ['P33,1203 3756 1330 3786']
               WARDLAW              WARDLAW ['P33,1340 3756 1524 3785']
                     ,                    , ['P33,1340 3756 1524 3785']
               STANLEY              STANLEY ['P33,1536 3755 1692 3784']
                     ,                    , ['P33,1536 3755 1692 3784']
                   AND                  AND ['P33,1703 3755 1773 3779']
               STEVENS              STEVENS ['P33,1785 3754 1928 3779']
                  from                 from ['P34,358 116 496 168']
            underlying           underlying ['P34,522 115 829 180']
         shallow-water        shallow-water ['P34,859 115 1259 166']
             carbonate            carbonate ['P34,1287 115 1560 166']
                strata               strata ['P34,1590 121 1755 166']
                     .                    . ['P34,1590 121 1755 166']
                 These                These ['P34,1788 115 1952 165']
X        siliciclastic       silici-clastic ['P34,1985 113 2144 165', 'P34,358 204 535 256']
                strata               strata ['P34,563 209 712 254']
                   are                  are ['P34,735 220 819 254']
            considered           considered ['P34,844 203 1147 254']
                    to                   to ['P34,1170 209 1223 254']
                   lie                  lie ['P34,1248 203 1316 254']
        depositionally       depositionally ['P34,1341 203 1738 268']
                    on                   on ['P34,1762 218 1831 253']
                   the                  the ['P34,1854 203 1937 253']
X           underlying          under-lying ['P34,1962 201 2144 253', 'P34,360 292 501 359']
                 rocks                rocks ['P34,529 290 680 343']
                     (                    ( ['P34,710 292 821 355']
                   see                  see ['P34,710 292 821 355']
            discussion           discussion ['P34,850 290 1142 342']
                 under                under ['P34,1168 290 1330 342']
                  unit                 unit ['P34,1356 290 1465 342']
                     7                    7 ['P34,1495 290 1565 355']
                     )                    ) ['P34,1495 290 1565 355']
                     ,                    , ['P34,1495 290 1565 355']
                   and                  and ['P34,1596 290 1697 342']
                  this                 this ['P34,1723 290 1822 342']
X       interpretation      interpreta-tion ['P34,1854 290 2144 355', 'P34,356 380 469 432']
                    is                   is ['P34,498 379 543 430']
              critical             critical ['P34,573 378 772 430']
                    in                   in ['P34,803 378 856 428']
         understanding        understanding ['P34,883 377 1291 444']
                   the                  the ['P34,1319 378 1406 430']
              tectonic             tectonic ['P34,1436 377 1660 428']
               setting              setting ['P34,1693 377 1881 442']
                    of                   of ['P34,1911 377 1976 428']
                 these                these ['P34,1997 377 2144 428']
                 rocks                rocks ['P34,356 468 523 520']
                     .                    . ['P34,356 468 523 520']
              Assuming             Assuming ['P34,554 466 839 534']
                  this                 this ['P34,867 466 966 518']
        interpretation       interpretation ['P34,996 466 1375 532']
                    is                   is ['P34,1404 466 1447 517']
               correct              correct ['P34,1476 473 1685 528']
                     ,                    , ['P34,1476 473 1685 528']
                   the                  the ['P34,1717 466 1799 517']
         siliciclastic        siliciclastic ['P34,1830 465 2142 517']
                 rocks                rocks ['P34,356 556 508 610']
                  were                 were ['P34,534 572 668 606']
             deposited            deposited ['P34,695 555 963 622']
                    in                   in ['P34,989 555 1041 606']
                     a                    a ['P34,1067 572 1096 606']
                 basin                basin ['P34,1119 555 1269 606']
                  that                 that ['P34,1292 555 1397 606']
                formed               formed ['P34,1424 555 1624 606']
              abruptly             abruptly ['P34,1649 555 1883 620']
                 after                after ['P34,1908 555 2035 605']
                   the                  the ['P34,2060 555 2144 605']
            deposition           deposition ['P34,358 642 663 710']
                    of                   of ['P34,693 642 758 694']
         shallow-water        shallow-water ['P34,783 642 1196 694']
                 Lower                Lower ['P34,1224 644 1414 693']
               Permian              Permian ['P34,1442 641 1685 693']
                 rocks                rocks ['P34,1711 641 1869 693']
                     (                    ( ['P34,1901 641 2037 706']
                  unit                 unit ['P34,1901 641 2037 706']
                     6                    6 ['P34,2068 641 2140 706']
                     )                    ) ['P34,2068 641 2140 706']
                     .                    . ['P34,2068 641 2140 706']
                  This                 This ['P34,358 733 479 785']
                abrupt               abrupt ['P34,502 731 680 796']
                change               change ['P34,700 731 897 796']
                    in                   in ['P34,920 731 973 781']
          depositional         depositional ['P34,992 731 1335 796']
               setting              setting ['P34,1356 729 1540 796']
                    is                   is ['P34,1563 729 1606 781']
                  here                 here ['P34,1627 729 1746 781']
           interpreted          interpreted ['P34,1767 729 2071 795']
                    to                   to ['P34,2090 736 2142 781']
X               re?ect              reflect ['P34,356 821 536 873']
                     a                    a ['P34,564 836 594 871']
                change               change ['P34,622 819 817 884']
                    in                   in ['P34,849 819 900 869']
                   the                  the ['P34,928 819 1012 871']
              tectonic             tectonic ['P34,1040 819 1260 871']
               setting              setting ['P34,1292 819 1475 884']
                    of                   of ['P34,1505 819 1568 869']
                Sonora               Sonora ['P34,1591 819 1800 869']
                     .                    . ['P34,1591 819 1800 869']
                During               During ['P34,1832 817 2030 883']
                   the                  the ['P34,2058 817 2142 869']
        Neoproterozoic       Neoproterozoic ['P34,355 907 792 974']
                    to                   to ['P34,820 916 871 959']
                 Early                Early ['P34,901 907 1052 973']
               Permian              Permian ['P34,1079 907 1328 968']
                     ,                    , ['P34,1079 907 1328 968']
                  what                 what ['P34,1356 907 1492 957']
                    is                   is ['P34,1520 907 1563 957']
           present-day          present-day ['P34,1590 906 1919 973']
                Sonora               Sonora ['P34,1948 907 2144 957']
                   was                  was ['P34,355 1014 464 1049']
                 along                along ['P34,485 997 640 1062']
                     a                    a ['P34,661 1012 690 1047']
                stable               stable ['P34,712 995 871 1047']
           continental          continental ['P34,894 995 1203 1047']
                margin               margin ['P34,1224 995 1423 1061']
                   and                  and ['P34,1442 995 1543 1045']
                   the                  the ['P34,1562 995 1646 1045']
                  site                 site ['P34,1669 995 1761 1045']
                    of                   of ['P34,1784 993 1848 1045']
                 thick                thick ['P34,1859 993 2000 1045']
X    continental-shelf   con-tinental-shelf ['P34,2021 1010 2142 1045', 'P34,356 1085 748 1138']
              deposits             deposits ['P34,769 1083 1003 1152']
                     (                    ( ['P34,1035 1083 1387 1150']
           Cordilleran          Cordilleran ['P34,1035 1083 1387 1150']
           miogeocline          miogeocline ['P34,1415 1083 1810 1150']
                     )                    ) ['P34,1415 1083 1810 1150']
                     .                    . ['P34,1415 1083 1810 1150']
                   The                  The ['P34,1845 1083 1952 1133']
X            deepwater           deep-water ['P34,1984 1083 2140 1148', 'P34,355 1183 513 1228']
         siliciclastic        siliciclastic ['P34,536 1173 846 1226']
                strata               strata ['P34,872 1181 1022 1226']
                  that                 that ['P34,1043 1173 1147 1226']
                  were                 were ['P34,1167 1190 1303 1226']
             deposited            deposited ['P34,1326 1173 1595 1240']
                    in                   in ['P34,1617 1173 1670 1224']
                 Early                Early ['P34,1689 1173 1841 1238']
                    or                   or ['P34,1864 1190 1920 1224']
                Middle               Middle ['P34,1942 1171 2142 1224']
               Permian              Permian ['P34,356 1264 591 1317']
                  time                 time ['P34,612 1264 736 1315']
                  mark                 mark ['P34,761 1264 904 1314']
                   the                  the ['P34,926 1262 1010 1314']
                 onset                onset ['P34,1035 1271 1183 1314']
                    of                   of ['P34,1207 1262 1271 1314']
                     a                    a ['P34,1287 1279 1316 1314']
          tectonically         tectonically ['P34,1338 1262 1667 1327']
                active               active ['P34,1689 1262 1854 1314']
X          continental         continen-tal ['P34,1881 1261 2142 1312', 'P34,355 1354 425 1405']
                margin               margin ['P34,449 1352 663 1419']
                     .                    . ['P34,449 1352 663 1419']
                  This                 This ['P34,693 1352 814 1404']
                active               active ['P34,842 1352 1007 1404']
                margin               margin ['P34,1033 1352 1232 1417']
                   may                  may ['P34,1256 1367 1377 1417']
                    be                   be ['P34,1402 1350 1467 1404']
                   the                  the ['P34,1491 1350 1577 1402']
                result               result ['P34,1601 1350 1758 1403']
                    of                   of ['P34,1784 1350 1848 1402']
                   the                  the ['P34,1865 1350 1951 1402']
X           initiation           initia-tio ['P34,1977 1350 2142 1402', 'P34,355 1443 482 1503']
X                    ,                   n, ['P34,1977 1350 2142 1402', 'P34,355 1443 482 1503']
                    or                   or ['P34,514 1457 572 1493']
                 close                close ['P34,600 1440 745 1491']
              approach             approach ['P34,774 1440 1049 1507']
                     ,                    , ['P34,774 1440 1049 1507']
                    of                   of ['P34,1080 1440 1145 1491']
                     a                    a ['P34,1167 1457 1196 1491']
            subduction           subduction ['P34,1226 1440 1538 1491']
                  zone                 zone ['P34,1566 1455 1699 1490']
                  that                 that ['P34,1727 1440 1834 1490']
                   led                  led ['P34,1862 1438 1947 1490']
                    to                   to ['P34,1975 1445 2029 1490']
                   the                  the ['P34,2057 1438 2142 1490']
                  Late                 Late ['P34,356 1533 487 1581']
               Permian              Permian ['P34,517 1528 767 1579']
                    to                   to ['P34,795 1535 849 1579']
                Middle               Middle ['P34,881 1528 1093 1579']
              Triassic             Triassic ['P34,1126 1528 1362 1578']
