                stable               stable ['P3,380 3147 591 3212']
              tectonic             tectonic ['P3,631 3147 916 3210']
               element              element ['P3,957 3147 1260 3223']
                     ,                    , ['P3,957 3147 1260 3223']
                    as                   as ['P3,1307 3166 1379 3210']
               evident              evident ['P3,1421 3147 1683 3210']
                    by                   by ['P3,1722 3149 1812 3227']
                   the                  the ['P3,1850 3149 1963 3212']
                  thin                 thin ['P3,2004 3147 2150 3212']
           Phanerozoic          Phanerozoic ['P3,9 3248 464 3313']
                 cover                cover ['P3,484 3267 680 3313']
                    of                   of ['P3,704 3248 783 3313']
                  less                 less ['P3,799 3248 924 3313']
                  than                 than ['P3,946 3250 1111 3313']
                  1000                 1000 ['P3,1131 3250 1283 3313']
                    m.                   m. ['P3,1303 3267 1395 3311']
             Paleozoic            Paleozoic ['P3,154 3352 518 3417']
                strata               strata ['P3,561 3360 775 3415']
                 range                range ['P3,816 3373 1024 3430']
                  from                 from ['P3,1069 3352 1252 3415']
                Middle               Middle ['P3,1295 3350 1563 3415']
            Ordovician           Ordovician ['P3,1606 3352 2032 3417']
                    to                   to ['P3,2072 3362 2148 3415']
                 Upper                Upper ['P3,7 3456 236 3532']
              Devonian             Devonian ['P3,262 3454 613 3517']
                   age                  age ['P3,642 3471 761 3530']
                     (                    ( ['P3,789 3454 953 3530']
                   Fig                  Fig ['P3,789 3454 953 3530']
                     .                    . ['P3,789 3454 953 3530']
                     2                    2 ['P3,986 3454 1053 3530']
                     )                    ) ['P3,986 3454 1053 3530']
                   and                  and ['P3,1081 3454 1215 3517']
               consist              consist ['P3,1241 3452 1488 3517']
                    of                   of ['P3,1517 3454 1598 3515']
         approximately        approximately ['P3,1622 3454 2150 3532']
                   700                  700 ['P3,9 3556 134 3620']
                     m                    m ['P3,158 3575 226 3620']
                    of                   of ['P3,252 3554 331 3620']
                marine               marine ['P3,353 3554 605 3620']
            carbonates           carbonates ['P3,631 3554 1047 3630']
                     ,                    , ['P3,631 3554 1047 3630']
                shales               shales ['P3,1077 3554 1314 3630']
                     ,                    , ['P3,1077 3554 1314 3630']
            evaporites           evaporites ['P3,1344 3552 1737 3632']
                     ,                    , ['P3,1344 3552 1737 3632']
                   and                  and ['P3,1769 3554 1903 3621']
                 minor                minor ['P3,1929 3554 2150 3620']
                marine               marine ['P3,7 3649 259 3721']
                   and                  and ['P3,299 3655 433 3721']
           continental          continental ['P3,474 3655 881 3721']
X              elastic              clastic ['P3,919 3655 1144 3721']
                 rocks                rocks ['P3,1185 3655 1401 3721']
                     .                    . ['P3,1185 3655 1401 3721']
                   The                  The ['P3,1446 3655 1588 3719']
            Ordovician           Ordovician ['P3,1626 3655 2036 3721']
                    to                   to ['P3,2074 3664 2148 3721']
                 Lower                Lower ['P4,9 29 244 90']
              Silurian             Silurian ['P4,291 25 582 88']
                strata               strata ['P4,627 33 837 88']
                   are                  are ['P4,880 44 993 88']
              confined             confined ['P4,1038 25 1362 88']
                    to                   to ['P4,1407 33 1480 88']
                   the                  the ['P4,1525 25 1640 88']
               western              western ['P4,1684 35 1967 90']
                   and                  and ['P4,2012 25 2148 88']
              northern             northern ['P4,9 127 327 193']
X                    .                    m ['P4,351 127 659 205']
X              margins               argins ['P4,351 127 659 205']
                    of                   of ['P4,706 127 786 190']
                   the                  the ['P4,824 127 937 190']
                 basin                basin ['P4,982 127 1173 190']
                    so                   so ['P4,1218 146 1293 190']
                  that                 that ['P4,1338 127 1507 201']
                     ,                    , ['P4,1338 127 1507 201']
                    in                   in ['P4,1556 125 1625 188']
                  much                 much ['P4,1670 127 1868 192']
                    of                   of ['P4,1915 127 1996 193']
                   the                  the ['P4,2037 127 2148 190']
             remainder            remainder ['P4,7 229 377 295']
                    of                   of ['P4,411 229 493 295']
                   the                  the ['P4,521 229 634 295']
                region               region ['P4,666 229 918 307']
                     ,                    , ['P4,666 229 918 307']
                   the                  the ['P4,957 229 1070 292']
                 Upper                Upper ['P4,1102 229 1331 307']
              Silurian             Silurian ['P4,1365 227 1650 292']
                    or                   or ['P4,1684 246 1760 292']
              Devonian             Devonian ['P4,1794 227 2150 292']
                 rocks                rocks ['P4,7 333 207 397']
                  rest                 rest ['P4,248 341 379 397']
              directly             directly ['P4,422 333 701 409']
                   and                  and ['P4,739 333 875 397']
         unconformably        unconformably ['P4,915 331 1495 409']
                    on                   on ['P4,1533 350 1627 394']
           Precambrian          Precambrian ['P4,1668 331 2150 397']
              basement             basement ['P4,7 435 350 498']
                     (                    ( ['P4,374 433 657 513']
               Russell              Russell ['P4,374 433 657 513']
                    et                   et ['P4,679 441 744 498']
X                  al.                  aI. ['P4,762 433 873 507']
                     ,                    , ['P4,762 433 873 507']
                  1985                 1985 ['P4,905 433 1107 511']
                     )                    ) ['P4,905 433 1107 511']
                     .                    . ['P4,905 433 1107 511']
             Composite            Composite ['P4,154 535 547 615']
             thickness            thickness ['P4,588 535 918 600']
                    of                   of ['P4,963 535 1045 600']
                   the                  the ['P4,1081 535 1194 598']
            Ordovician           Ordovician ['P4,1235 533 1644 598']
                   and                  and ['P4,1687 535 1818 600']
              Silurian             Silurian ['P4,1863 533 2150 598']
                strata               strata ['P4,9 647 215 705']
                    is                   is ['P4,233 639 286 705']
                 about                about ['P4,308 639 518 705']
                   300                  300 ['P4,540 641 665 705']
                    m.                   m. ['P4,685 658 775 702']
                   The                  The ['P4,801 639 941 702']
                former               former ['P4,963 639 1213 702']
               consist              consist ['P4,1235 637 1482 702']
                mainly               mainly ['P4,1504 637 1752 717']
                    of                   of ['P4,1772 637 1853 702']
               shallow              shallow ['P4,1871 637 2148 702']
                marine               marine ['P4,9 741 261 807']
                    or                   or ['P4,295 762 373 804']
            supratidal           supratidal ['P4,407 741 771 819']
            carbonates           carbonates ['P4,807 741 1223 813']
                     ,                    , ['P4,807 741 1223 813']
              probably             probably ['P4,1264 739 1594 817']
          representing         representing ['P4,1626 739 2073 817']
                     a                    a ['P4,2109 758 2150 802']
                 minor                minor ['P4,9 843 232 908']
         transgression        transgression ['P4,272 841 765 921']
X                 from                  fro ['P4,807 843 991 906']
                   the                  the ['P4,1031 841 1146 906']
             northwest            northwest ['P4,1189 841 1557 906']
                  over                 over ['P4,1599 860 1760 906']
                   the                  the ['P4,1801 841 1916 906']
                  Cape                 Cape ['P4,1960 843 2150 919']
             Henrietta            Henrietta ['P4,9 945 365 1010']
                 Maria                Maria ['P4,409 943 634 1008']
                  Arch                 Arch ['P4,677 907 935 1029']
                     .                    . ['P4,677 907 935 1029']
.                    /                      ['P4,677 907 935 1029']
                   The                  The ['P4,938 943 1080 1008']
            succeeding           succeeding ['P4,1127 941 1524 1021']
                 Lower                Lower ['P4,1572 945 1808 1008']
              Silurian             Silurian ['P4,1857 943 2150 1008']
              sequence             sequence ['P4,13 1068 334 1127']
                    is                   is ['P4,360 1049 412 1112']
             dominated            dominated ['P4,440 1047 827 1112']
                    by                   by ['P4,853 1047 943 1125']
                marine               marine ['P4,967 1045 1219 1110']
            carbonates           carbonates ['P4,1245 1045 1640 1110']
            consisting           consisting ['P4,1666 1045 2050 1123']
                     ,                    , ['P4,1666 1045 2050 1123']
                    in                   in ['P4,2083 1045 2152 1108']
                  part                 part ['P4,11 1160 182 1229']
                     ,                    , ['P4,11 1160 182 1229']
                    of                   of ['P4,206 1149 288 1214']
                     a                    a ['P4,299 1168 342 1214']
                 basin                basin ['P4,355 1149 547 1212']
                margin               margin ['P4,565 1147 821 1227']
                  reef                 reef ['P4,838 1147 980 1212']
               complex              complex ['P4,994 1147 1300 1225']
                   and                  and ['P4,1315 1147 1449 1210']
            associated           associated ['P4,1469 1145 1837 1210']
X            carbonate           carbon-ate ['P4,1855 1147 2152 1210', 'P4,11 1261 118 1316']
                 units                units ['P4,136 1253 311 1316']
            positioned           positioned ['P4,333 1253 711 1331']
                 along                along ['P4,731 1253 931 1329']
                   the                  the ['P4,950 1253 1061 1314']
              southern             southern ['P4,1081 1251 1399 1314']
                  side                 side ['P4,1419 1249 1559 1314']
                    of                   of ['P4,1579 1251 1660 1314']
                   the                  the ['P4,1674 1253 1785 1314']
                  arch                 arch ['P4,1805 1251 1986 1314']
                     .                    . ['P4,1805 1251 1986 1314']
                   The                  The ['P4,2012 1251 2152 1312']
                  only                 only ['P4,11 1353 172 1431']
              Silurian             Silurian ['P4,204 1353 487 1416']
                strata               strata ['P4,519 1361 723 1416']
                  that                 that ['P4,753 1351 898 1417']
                   are                  are ['P4,930 1370 1041 1414']
            reasonably           reasonably ['P4,1073 1349 1468 1427']
            widespread           widespread ['P4,1498 1349 1907 1429']
                    in                   in ['P4,1939 1349 2009 1412']
                   the                  the ['P4,2039 1351 2152 1414']
                 basin                basin ['P4,11 1456 203 1519']
                   are                  are ['P4,237 1475 348 1519']
                 those                those ['P4,382 1456 576 1519']
                    of                   of ['P4,610 1456 692 1519']
                   the                  the ['P4,722 1456 835 1519']
                 lower                lower ['P4,870 1454 1072 1517']
                   and                  and ['P4,1108 1454 1240 1517']
                middle               middle ['P4,1276 1452 1526 1517']
               members              members ['P4,1562 1454 1889 1517']
                    of                   of ['P4,1927 1454 2009 1517']
                   the                  the ['P4,2039 1452 2152 1517']
X             Kenogami             Kcnogami ['P4,11 1554 381 1634']
                 River                River ['P4,403 1554 599 1619']
             Formation            Formation ['P4,619 1554 1030 1619']
                     .                    . ['P4,619 1554 1030 1619']
              Devonian             Devonian ['P4,156 1658 508 1724']
                strata               strata ['P4,542 1666 748 1724']
                  thus                 thus ['P4,780 1658 933 1722']
                  make                 make ['P4,969 1658 1167 1721']
                    up                   up ['P4,1201 1677 1291 1734']
                  most                 most ['P4,1328 1664 1505 1719']
                    of                   of ['P4,1539 1656 1621 1719']
                   the                  the ['P4,1651 1656 1764 1721']
             Paleozoic            Paleozoic ['P4,1798 1656 2152 1722']
         stratigraphic        stratigraphic ['P4,9 1760 468 1838']
              sequence             sequence ['P4,490 1777 810 1836']
                    in                   in ['P4,830 1758 900 1821']
                   the                  the ['P4,919 1758 1030 1821']
                 Moose                Moose ['P4,1050 1760 1294 1821']
                 River                River ['P4,1315 1756 1509 1821']
                 Basin                Basin ['P4,1529 1756 1752 1821']
                     .                    . ['P4,1529 1756 1752 1821']
                  They                 They ['P4,1778 1758 1963 1836']
                  have                 have ['P4,1981 1758 2150 1821']
                     a                    a ['P4,17 1878 58 1924']
             composite            composite ['P4,79 1859 448 1936']
             thickness            thickness ['P4,471 1859 802 1924']
                    of                   of ['P4,828 1859 908 1924']
                 about                about ['P4,927 1859 1137 1924']
                   400                  400 ['P4,1158 1861 1285 1922']
                     m                    m ['P4,1307 1878 1376 1922']
                   and                  and ['P4,1398 1859 1531 1924']
                extend               extend ['P4,1555 1861 1793 1924']
X           throughout          through-out ['P4,1817 1859 2148 1936', 'P4,19 1968 140 2023']
                   the                  the ['P4,180 1960 297 2023']
               central              central ['P4,335 1960 586 2023']
                   and                  and ['P4,630 1960 763 2023']
               eastern              eastern ['P4,808 1968 1069 2023']
                 parts                parts ['P4,1109 1968 1294 2037']
                    of                   of ['P4,1338 1960 1417 2023']
                   the                  the ['P4,1456 1960 1568 2023']
                 basin                basin ['P4,1610 1960 1807 2023']
                     (                    ( ['P4,1850 1960 2016 2037']
                   Fig                  Fig ['P4,1850 1960 2016 2037']
                     .                    . ['P4,1850 1960 2016 2037']
                     1                    1 ['P4,2064 1960 2142 2037']
                     )                    ) ['P4,2064 1960 2142 2037']
                     .                    . ['P4,2064 1960 2142 2037']
               Through              Through ['P4,17 2063 334 2140']
                  much                 much ['P4,358 2063 555 2126']
                    of                   of ['P4,579 2063 660 2126']
                  this                 this ['P4,676 2061 807 2126']
                  area                 area ['P4,830 2082 982 2126']
                   the                  the ['P4,1002 2063 1114 2126']
              Devonian             Devonian ['P4,1136 2061 1485 2126']
                 rocks                rocks ['P4,1507 2063 1702 2126']
                  rest                 rest ['P4,1726 2071 1855 2126']
              directly             directly ['P4,1877 2061 2150 2140']
                  upon                 upon ['P4,17 2180 204 2239']
           Precambrian          Precambrian ['P4,236 2162 701 2227']
              basement             basement ['P4,733 2162 1098 2227']
                     .                    . ['P4,733 2162 1098 2227']
                  They                 They ['P4,1134 2164 1318 2239']
                   are                  are ['P4,1350 2180 1459 2225']
                  well                 well ['P4,1491 2162 1634 2227']
               exposed              exposed ['P4,1668 2162 1956 2239']
                  near                 near ['P4,1990 2180 2148 2225']
                   the                  the ['P4,15 2263 128 2328']
               eastern              eastern ['P4,172 2273 429 2328']
                margin               margin ['P4,471 2263 730 2342']
                    of                   of ['P4,775 2263 854 2328']
                   the                  the ['P4,894 2263 1005 2328']
                 basin                basin ['P4,1049 2263 1263 2340']
                     ,                    , ['P4,1049 2263 1263 2340']
                 along                along ['P4,1315 2263 1512 2342']
                   the                  the ['P4,1557 2263 1667 2328']
               Abitibi              Abitibi ['P4,1712 2263 1968 2328']
                   and                  and ['P4,2015 2263 2148 2328']
             Mattagami            Mattagami ['P4,17 2364 414 2444']
                Rivers               Rivers ['P4,436 2364 687 2442']
                     ,                    , ['P4,436 2364 687 2442']
                   and                  and ['P4,713 2364 848 2430']
                  much                 much ['P4,867 2366 1067 2429']
                    of                   of ['P4,1090 2364 1172 2429']
                   the                  the ['P4,1187 2364 1300 2429']
X                    ?                    d ['P4,1313 2354 1479 2429']
X                 data                  ata ['P4,1313 2354 1479 2429']
                  used                 used ['P4,1499 2364 1661 2430']
                    in                   in ['P4,1683 2364 1752 2427']
                  this                 this ['P4,1771 2364 1900 2429']
                report               report ['P4,1924 2373 2148 2444']
                   and                  and ['P4,17 2465 150 2528']
              previous             previous ['P4,185 2465 491 2542']
               studies              studies ['P4,527 2465 771 2530']
                   has                  has ['P4,808 2467 926 2528']
                  been                 been ['P4,962 2465 1130 2528']
              gathered             gathered ['P4,1163 2465 1477 2542']
                  from                 from ['P4,1513 2465 1692 2528']
              outcrops             outcrops ['P4,1728 2473 2043 2542']
                    in                   in ['P4,2079 2465 2148 2528']
                  this                 this ['P4,15 2566 144 2631']
                region               region ['P4,168 2566 417 2643']
                     .                    . ['P4,168 2566 417 2643']
                   The                  The ['P4,160 2667 299 2732']
             Paleozoic            Paleozoic ['P4,329 2667 679 2732']
                 rocks                rocks ['P4,707 2667 899 2732']
                    of                   of ['P4,931 2667 1011 2732']
                   the                  the ['P4,1037 2667 1147 2730']
               central              central ['P4,1177 2667 1422 2732']
                 Moose                Moose ['P4,1451 2669 1694 2730']
                 River                River ['P4,1724 2667 1917 2730']
                 Basin                Basin ['P4,1949 2667 2148 2730']
             generally            generally ['P4,15 2770 344 2847']
              comprise             comprise ['P4,385 2770 712 2847']
           undisturbed          undisturbed ['P4,752 2770 1211 2843']
                     ,                    , ['P4,752 2770 1211 2843']
                  flat                 flat ['P4,1260 2768 1603 2845']
X                    ?                    - ['P4,1260 2768 1603 2845']
                 lying                lying ['P4,1260 2768 1603 2845']
                strata               strata ['P4,1645 2778 1871 2843']
                     ,                    , ['P4,1645 2778 1871 2843']
                except               except ['P4,1920 2778 2148 2845']
                   for                  for ['P4,19 2871 128 2934']
                  beds                 beds ['P4,145 2869 307 2934']
              affected             affected ['P4,329 2869 621 2934']
                    by                   by ['P4,641 2869 728 2946']
          depositional         depositional ['P4,748 2869 1190 2946']
                  dips                 dips ['P4,1210 2869 1358 2946']
                around               around ['P4,1379 2869 1638 2932']
              bioherms             bioherms ['P4,1658 2867 1993 2932']
                   and                  and ['P4,2015 2869 2148 2932']
                  reef                 reef ['P4,17 2972 159 3035']
             complexes            complexes ['P4,178 2970 573 3049']
                     .                    . ['P4,178 2970 573 3049']
               However              However ['P4,605 2972 953 3045']
                     ,                    , ['P4,605 2972 953 3045']
                 basin                basin ['P4,981 2970 1174 3035']
              marginal             marginal ['P4,1196 2970 1518 3047']
                 areas                areas ['P4,1542 2988 1727 3033']
                  have                 have ['P4,1753 2970 1919 3033']
X          experienced         expe-rienced ['P4,1943 2988 2146 3047', 'P4,15 3073 289 3136']
           significant          significant ['P4,335 3071 730 3150']
              tectonic             tectonic ['P4,775 3071 1073 3136']
              activity             activity ['P4,1117 3071 1397 3148']
                   and                  and ['P4,1441 3071 1578 3136']
                   the                  the ['P4,1623 3071 1737 3136']
              Devonian             Devonian ['P4,1784 3071 2148 3136']
              sequence             sequence ['P4,17 3192 340 3251']
                    in                   in ['P4,374 3174 443 3237']
            particular           particular ['P4,480 3174 833 3249']
                    is                   is ['P4,870 3172 922 3237']
          occasionally         occasionally ['P4,960 3172 1405 3249']
             disturbed            disturbed ['P4,1441 3172 1783 3237']
                    by                   by ['P4,1819 3172 1906 3249']
                faults               faults ['P4,1945 3172 2146 3237']
                   and                  and ['P4,17 3273 150 3338']
                 small                small ['P4,172 3273 363 3336']
                 scale                scale ['P4,385 3273 555 3336']
               folding              folding ['P4,579 3271 860 3350']
                     .                    . ['P4,579 3271 860 3350']
                Recent               Recent ['P4,162 3378 429 3441']
               studies              studies ['P4,482 3374 753 3439']
               suggest              suggest ['P4,808 3384 1093 3453']
                  that                 that ['P4,1142 3376 1302 3439']
               several              several ['P4,1355 3374 1626 3439']
              episodes             episodes ['P4,1676 3374 2012 3451']
                    of                   of ['P4,2064 3374 2152 3439']
           epeirogenic          epeirogenic ['P4,17 3475 427 3554']
              activity             activity ['P4,461 3475 726 3552']
                    on                   on ['P4,758 3493 850 3540']
                   the                  the ['P4,880 3475 992 3540']
                Hudson               Hudson ['P4,1024 3475 1314 3540']
              Platform             Platform ['P4,1346 3475 1677 3538']
              affected             affected ['P4,1709 3475 2003 3538']
                   the                  the ['P4,2033 3475 2146 3538']
            deposition           deposition ['P4,17 3578 396 3655']
                   and                  and ['P4,414 3578 547 3641']
            subsequent           subsequent ['P4,568 3578 968 3655']
               history              history ['P4,987 3576 1240 3653']
                    of                   of ['P4,1260 3576 1341 3641']
                   the                  the ['P4,1355 3576 1465 3641']
             Paleozoic            Paleozoic ['P4,1484 3576 1836 3653']
                 rocks                rocks ['P4,1856 3576 2049 3639']
                    of                   of ['P4,2071 3576 2152 3639']
                   the                  the ['P4,15 3681 126 3742']
                 Moose                Moose ['P4,147 3681 390 3742']
                 River                River ['P4,414 3679 606 3742']
                 Basin                Basin ['P4,628 3679 850 3742']
                     .                    . ['P4,628 3679 850 3742']
                  This                 This ['P4,878 3677 1034 3742']
              produced             produced ['P4,1055 3677 1397 3754']
               several              several ['P4,1418 3677 1665 3740']
              regional             regional ['P4,1687 3677 1981 3754']
X      disconformities     dis-conformities ['P4,2004 3677 2146 3740', 'P5,17 20 472 85']
                   and                  and ['P5,500 20 633 85']
                   the                  the ['P5,657 22 769 85']
                 basin                basin ['P5,795 20 984 85']
                margin               margin ['P5,1010 20 1269 97']
            structural           structural ['P5,1295 20 1642 83']
          complexities         complexities ['P5,1668 18 2140 97']
                     .                    . ['P5,1668 18 2140 97']
                   The                  The ['P5,7 123 146 186']
           epeirogenic          epeirogenic ['P5,170 121 584 200']
                events               events ['P5,610 131 833 186']
                   are                  are ['P5,859 140 968 184']
               thought              thought ['P5,991 121 1279 198']
                    to                   to ['P5,1303 129 1376 184']
                  have                 have ['P5,1400 121 1568 184']
                  been                 been ['P5,1592 121 1760 186']
            associated           associated ['P5,1784 121 2150 186']
                  with                 with ['P5,7 222 167 287']
            horizontal           horizontal ['P5,199 222 573 287']
                 plate                plate ['P5,608 222 786 301']
             movements            movements ['P5,818 230 1232 287']
                 along                along ['P5,1268 222 1467 299']
                   the                  the ['P5,1499 222 1611 287']
             southeast            southeast ['P5,1643 222 1985 287']
                   and                  and ['P5,2017 222 2150 287']
             northeast            northeast ['P5,9 325 351 388']
               margins              margins ['P5,378 325 668 402']
                    of                   of ['P5,698 325 780 388']
                   the                  the ['P5,804 325 914 388']
                 North                North ['P5,942 323 1164 388']
              American             American ['P5,1189 323 1549 388']
             continent            continent ['P5,1577 325 1941 388']
                     .                    . ['P5,1577 325 1941 388']
X              Sanford             San-ford ['P5,1976 325 2148 388', 'P5,7 426 163 489']
                     (                    ( ['P5,201 426 408 502']
                  1987                 1987 ['P5,201 426 408 502']
                     )                    ) ['P5,201 426 408 502']
                   has                  has ['P5,444 426 563 489']
          demonstrated         demonstrated ['P5,601 424 1102 489']
                   the                  the ['P5,1138 424 1250 487']
           coincidence          coincidence ['P5,1286 424 1710 489']
                    of                   of ['P5,1747 424 1828 489']
                Hudson               Hudson ['P5,1860 424 2148 489']
X             Devonian             D8volllQ ['P5,27 529 323 588']
X                    ,                  Pl, ['P5,27 529 323 588']
X                Moose               Af00$8 ['P5,342 529 541 580']
                    R.                   R. ['P5,555 531 618 580']
X                Basin                BQ$&l ['P5,642 531 818 590']
                     ,                    , ['P5,642 531 818 590']
X               Canada              CQPlMfQ ['P5,844 531 1068 582']
.                    "                      ['P5,890 769 968 1028']
.                    I                      ['P5,890 769 968 1028']
.                    "                      ['P5,890 769 968 1028']
.             MATTAGMI                      ['P5,1131 952 1453 1031']
.                   Fm                      ['P5,1479 989 1567 1027']
.                    .                      ['P5,1479 989 1567 1027']
.             MISTUSWM                      ['P5,904 1243 1251 1320']
.                 BEDS                      ['P5,1279 1282 1418 1322']
.                  700                      ['P5,1611 1284 1709 1324']
.                  800                      ['P5,1611 745 1711 783']
.               JURASS                      ['P5,502 769 733 1491']
.                    |                      ['P5,502 769 733 1491']
.                   C?                      ['P5,502 769 733 1491']
.                 LONG                      ['P5,914 1777 1109 1831']
.               RAPIDS                      ['P5,1147 1781 1404 1833']
.                   Fm                      ['P5,1444 1781 1555 1831']
.                    .                      ['P5,1444 1781 1555 1831']
.                  600                      ['P5,1611 1828 1709 1867']
.             WILLIAMS                      ['P5,928 2103 1274 2157']
.                   ls                      ['P5,1312 2107 1383 2159']
.                    .                      ['P5,1312 2107 1383 2159']
.                   Fm                      ['P5,1424 2107 1534 2157']
.                    .                      ['P5,1424 2107 1534 2157']
.                MOOSE                      ['P5,908 2307 1167 2360']
.                RIVER                      ['P5,1205 2307 1412 2358']
.                   Fm                      ['P5,1450 2305 1561 2356']
.                    .                      ['P5,1450 2305 1561 2356']
.        KWATABOAHEGAN                      ['P5,910 2433 1427 2475']
.                   Fm                      ['P5,1455 2435 1546 2473']
.                    .                      ['P5,1455 2435 1546 2473']
.             DEVONIAN                      ['P5,592 2150 657 2618']
.             STOOPING                      ['P5,933 2658 1303 2717']
.                RIVER                      ['P5,943 2753 1150 2807']
.                   Fm                      ['P5,1188 2757 1297 2807']
.                    .                      ['P5,1188 2757 1297 2807']
.             KENOGAMI                      ['P5,920 3326 1299 3377']
.                RIVER                      ['P5,1339 3326 1548 3379']
.                   Fm                      ['P5,1176 3405 1284 3457']
.                    '                      ['P5,1176 3405 1284 3457']
.                  300                      ['P5,1611 3450 1709 3488']
.                    I                      ['P5,790 799 828 831']
.                  Ill                      ['P5,788 838 828 868']
.                    3                      ['P5,788 873 826 921']
.                    O                      ['P5,788 927 828 963']
.                    .                      ['P5,788 968 826 998']
.                    ?                      ['P5,788 968 826 998']
.                    .                      ['P5,788 968 826 998']
.                    I                      ['P5,788 968 826 998']
.                  IJJ                      ['P5,780 1108 841 1155']
.                    .                      ['P5,778 1168 841 1208']
.                    _                      ['P5,778 1168 841 1208']
.                    |                      ['P5,778 1168 841 1208']
.                    D                      ['P5,778 1222 839 1272']
.                    Q                      ['P5,778 1284 839 1361']
.                    E                      ['P5,778 1374 839 1435']
.                    E                      ['P5,780 1622 841 1673']
.                  u.I                      ['P5,780 1686 841 1734']
.                   :1                      ['P5,780 1746 841 1792']
.                   EL                      ['P5,780 1806 841 1852']
.                    3                      ['P5,778 1865 841 1916']
.                   UJ                      ['P5,780 2107 841 2153']
.                   .1                      ['P5,782 2165 843 2209']
.                    Q                      ['P5,780 2220 841 2271']
.                    Q                      ['P5,780 2284 841 2360']
.                    E                      ['P5,778 2373 841 2434']
.                    E                      ['P5,780 2730 841 2781']
.                   u.                      ['P5,780 2794 841 2840']
.                    |                      ['P5,780 2794 841 2840']
.                    B                      ['P5,778 2854 841 2929']
.                    O                      ['P5,778 2945 841 3003']
.                    _                      ['P5,778 3017 841 3057']
.                    i                      ['P5,778 3017 841 3057']
.                    [                      ['P5,780 3364 841 3414']
.                    I                      ['P5,780 3364 841 3414']
.                   UJ                      ['P5,780 3428 841 3474']
.                   o.                      ['P5,778 3485 841 3534']
.                   o.                      ['P5,778 3545 839 3594']
.                    :                      ['P5,778 3607 841 3656']
.                    >                      ['P5,778 3607 841 3656']
.               SEVERN                      ['P6,893 330 1177 383']
.                RIVER                      ['P6,1217 332 1425 383']
.                   Fm                      ['P6,1463 332 1573 383']
.                    .                      ['P6,1463 332 1573 383']
.                  RED                      ['P6,897 650 1037 700']
.                 HEAD                      ['P6,1075 654 1266 705']
.               RAPIDS                      ['P6,1304 656 1563 707']
.                    E                      ['P6,776 654 839 762']
X                  1oo                  100 ['P6,1613 697 1709 738']
.                   CL                      ['P6,774 774 836 822']
.                   o.                      ['P6,774 834 834 880']
.                   Fm                      ['P6,1166 722 1257 773']
.                    2                      ['P6,774 893 837 944']
.                    )                      ['P6,774 893 837 944']
.            CHURCHILL                      ['P6,906 887 1307 944']
.                RIVER                      ['P6,1343 891 1553 944']
.                GROUP                      ['P6,1098 957 1342 1012']
.                    p                      ['P6,731 1039 1151 1253']
.                    |                      ['P6,731 1039 1151 1253']
.                    a                      ['P6,731 1039 1151 1253']
.                    *                      ['P6,731 1039 1151 1253']
.                    p                      ['P6,1251 1043 1298 1253']
.                    |                      ['P6,1251 1043 1298 1253']
.                    a                      ['P6,1251 1043 1298 1253']
.                    *                      ['P6,1251 1043 1298 1253']
.                    p                      ['P6,1350 1041 1477 1253']
.                    |                      ['P6,1350 1041 1477 1253']
.                    a                      ['P6,1350 1041 1477 1253']
.                    *                      ['P6,1350 1041 1477 1253']
X                    o                    0 ['P6,1618 1236 1652 1274']
                metres               metres ['P6,1576 1300 1761 1338']
.                    2                      ['P6,590 623 651 674']
.                    E                      ['P6,590 685 651 764']
.                    9                      ['P6,588 778 653 857']
.                    >                      ['P6,590 871 651 923']
.                    o                      ['P6,588 937 651 995']
.                   ca                      ['P6,590 1011 653 1059']
.                    o                      ['P6,590 1075 653 1125']
.                    :                      ['P6,590 1075 653 1125']
.                    o                      ['P6,588 1139 653 1198']
X                Sigma         FigureBasin. ['P6,25 1409 228 1538']
                     2                    2 ['P6,241 1415 296 1466']
                     :                    : ['P6,241 1415 296 1466']
             Paleozoic            Paleozoic ['P6,316 1413 607 1466']
                   and                  and ['P6,621 1415 731 1468']
              Mesozoic             Mesozoic ['P6,749 1415 1035 1468']
         stratigraphic        stratigraphic ['P6,1048 1417 1427 1482']
                 units                units ['P6,1442 1417 1586 1470']
                    in                   in ['P6,1601 1417 1649 1470']
                   the                  the ['P6,1665 1419 1759 1470']
                 Moose                Moose ['P6,1776 1421 1976 1474']
                 River                River ['P6,1993 1419 2151 1472']
.                 asin                      ['P6,68 1489 205 1540']
.                    .                      ['P6,68 1489 205 1540']
              Platform             Platform ['P6,8 1697 339 1760']
            epeirogeny           epeirogeny ['P6,357 1695 752 1775']
                  with                 with ['P6,770 1697 929 1762']
                 plate                plate ['P6,947 1697 1125 1775']
             movements            movements ['P6,1143 1705 1555 1762']
                during               during ['P6,1574 1697 1810 1779']
                   the                  the ['P6,1828 1701 1940 1767']
                 Early                Early ['P6,1956 1699 2153 1777']
                    to                   to ['P6,6 1807 79 1861']
                Middle               Middle ['P6,97 1798 356 1863']
            Ordovician           Ordovician ['P6,375 1788 808 1876']
                     ,                    , ['P6,375 1788 808 1876']
                  Late                 Late ['P6,831 1802 995 1864']
            Ordovician           Ordovician ['P6,1015 1798 1447 1874']
                     ,                    , ['P6,1015 1798 1447 1874']
                 Early                Early ['P6,1471 1798 1668 1878']
              Silurian             Silurian ['P6,1688 1798 1994 1876']
